0.000000000000000000e+00,5.050194062947677143e-02
2.083333333333333218e-02,2.956223284707139298e-02
4.166666666666666435e-02,1.597083817151219789e-02
6.250000000000000000e-02,7.088738810980216819e-03
8.333333333333332871e-02,1.464407544688480769e-03
1.041666666666666574e-01,-1.994507746104844971e-03
1.250000000000000000e-01,-4.062959077790324197e-03
1.458333333333333148e-01,-5.231334387690897425e-03
1.666666666666666574e-01,-6.067870561816252756e-03
1.875000000000000000e-01,-6.183931358619959399e-03
2.083333333333333148e-01,-6.295991744089717707e-03
2.291666666666666574e-01,-6.131149815216541642e-03
2.500000000000000000e-01,-5.732057274898505472e-03
2.708333333333333148e-01,-5.533542403724407005e-03
2.916666666666666297e-01,-5.044693265750565918e-03
3.125000000000000000e-01,-4.249016453457365831e-03
3.333333333333333148e-01,-4.365482388404059305e-03
3.541666666666666297e-01,-3.656291572573779070e-03
3.750000000000000000e-01,-3.768814894467075165e-03
3.958333333333333148e-01,-3.120497511844966005e-03
4.166666666666666297e-01,-2.729334097147807087e-03
4.375000000000000000e-01,-2.989227913133158613e-03
4.583333333333333148e-01,-2.566961789341732150e-03
4.791666666666666297e-01,-2.228716340916845045e-03
5.000000000000000000e-01,-2.044076070472739329e-03
5.208333333333332593e-01,-1.883957848304465424e-03
5.416666666666666297e-01,-1.690122077154474281e-03
5.625000000000000000e-01,-1.716706387690471007e-03
5.833333333333332593e-01,-1.651555534134698574e-03
6.041666666666666297e-01,-1.610982283158378424e-03
6.250000000000000000e-01,-1.620434712720756135e-03
6.458333333333332593e-01,-1.483624450817245958e-03
6.666666666666666297e-01,-1.484512386691335317e-03
6.875000000000000000e-01,-1.489205740204539762e-03
7.083333333333332593e-01,-1.367675946626485586e-03
7.291666666666666297e-01,-1.385665311407940350e-03
7.500000000000000000e-01,-1.322279739945254363e-03
7.708333333333332593e-01,-1.215991119124522780e-03
7.916666666666666297e-01,-1.049430491487732525e-03
8.125000000000000000e-01,-8.286518010749753613e-04
8.333333333333332593e-01,-7.127138028626833635e-04
8.541666666666666297e-01,-7.570908059898732350e-04
8.750000000000000000e-01,-6.904749914735077354e-04
8.958333333333332593e-01,-7.298218020747531494e-04
9.166666666666666297e-01,-5.912305930233162062e-04
9.375000000000000000e-01,-6.132917593510950989e-04
9.583333333333332593e-01,-4.365004894338333444e-04
9.791666666666666297e-01,-6.875564115177536587e-04
1.000000000000000000e+00,-4.947085361342187879e-04
1.020833333333333259e+00,-4.942986273804811197e-04
1.041666666666666519e+00,-3.392009568530903645e-04
1.062500000000000000e+00,-3.426589756488833773e-04
1.083333333333333259e+00,-2.779013430594324185e-04
1.104166666666666519e+00,-2.286044637710511664e-04
1.125000000000000000e+00,-3.369470181815339537e-04
1.145833333333333259e+00,-2.564707942577547969e-04
1.166666666666666519e+00,-3.474731990930779056e-04
1.187500000000000000e+00,-1.985477237142373641e-04
1.208333333333333259e+00,-2.741436455135893256e-04
1.229166666666666519e+00,-1.674978115539374544e-04
1.250000000000000000e+00,-7.101605169790580234e-05
1.270833333333333259e+00,8.469745049253232794e-02
1.291666666666666519e+00,8.288426769142311079e-02
1.312500000000000000e+00,3.166667983176111312e-01
1.333333333333333259e+00,2.015381715686396791e-01
1.354166666666666519e+00,1.094808327080335764e-01
1.375000000000000000e+00,4.761801326566204168e-02
1.395833333333333259e+00,9.297886981012176005e-03
1.416666666666666519e+00,-1.422659452195956277e-02
1.437500000000000000e+00,-2.658767158617630216e-02
1.458333333333333259e+00,-3.314574164369445824e-02
1.479166666666666519e+00,-1.260591821710354415e-02
1.500000000000000000e+00,-2.342011790159971921e-02
1.520833333333333259e+00,-3.088984419340382384e-02
1.541666666666666519e+00,-3.447509813255786315e-02
1.562500000000000000e+00,-3.356811012177020326e-02
1.583333333333333259e+00,-1.817707876550876678e-02
1.604166666666666519e+00,-1.684267797350081849e-02
1.625000000000000000e+00,-1.472746335373713820e-02
1.645833333333333259e+00,-1.486053321103176540e-02
1.666666666666666519e+00,-1.230038525577846660e-02
1.687500000000000000e+00,-1.570839460818787559e-02
1.708333333333333259e+00,-1.891536644965367484e-02
1.729166666666666519e+00,-1.440196305073629737e-02
1.750000000000000000e+00,1.468051010079608103e-03
1.770833333333333259e+00,-1.359090337359873148e-02
1.791666666666666519e+00,-8.437390234227324509e-03
1.812500000000000000e+00,-1.597771210843424924e-02
1.833333333333333259e+00,-7.823301188831184583e-03
1.854166666666666519e+00,-6.404423548499647845e-03
1.875000000000000000e+00,-6.867067861235969829e-03
1.895833333333333259e+00,-6.688616870329336037e-03
1.916666666666666519e+00,-1.089249758671467089e-02
1.937500000000000000e+00,-1.650338993539259436e-03
1.958333333333333259e+00,-9.564360562730616494e-03
1.979166666666666519e+00,1.022357928608354921e-01
